invoice#,date,country,product_id,shop,gender,size_us,size_europe,size_uk,unit_price,discount,year,month,sale_price
52627,10-02-2014,United States,2208,US15,Female,8,38-39,6,159.00,0%,2014,2,159.00
52628,10-02-2014,Germany,2157,GER2,Female,9.5,40,7.5,169.00,10%,2014,2,152.10
52629,10-02-2014,United States,2225,US15,Male,10,43,9.5,199.00,30%,2014,2,139.30
52630,11-02-2014,United States,2158,US14,Male,9.5,42-43,9,179.00,20%,2014,2,143.20
52631,11-02-2014,Canada,2192,CAN3,Male,9,42,8.5,159.00,0%,2014,2,159.00
52632,11-02-2014,Germany,2241,GER1,Male,9.5,42-43,9,129.00,20%,2014,2,103.20
52633,11-02-2014,United States,2232,US12,Female,10,40-41,8,159.00,50%,2014,2,79.50
52634,11-02-2014,United States,2211,US15,Female,8,38-39,6,169.00,0%,2014,2,169.00
52635,11-02-2014,Germany,2239,GER1,Female,9.5,40,7.5,159.00,50%,2014,2,79.50
52635,11-02-2014,Germany,2210,GER1,Female,9.5,40,7.5,129.00,0%,2014,2,129.00
52636,11-02-2014,United Kingdom,2232,UK2,Male,10.5,43-44,10,199.00,0%,2014,2,199.00
52637,11-02-2014,United States,2178,US15,Female,8.5,39,6.5,169.00,0%,2014,2,169.00
52638,12-02-2014,Germany,2151,GER2,Male,6,39,5.5,199.00,0%,2014,2,199.00
52639,12-02-2014,Germany,2225,GER1,Male,8.5,41-42,8,139.00,0%,2014,2,139.00
52640,12-02-2014,United States,2161,US9,Female,8,38-39,6,189.00,0%,2014,2,189.00
52641,12-02-2014,United States,2169,US3,Female,10,40-41,8,169.00,30%,2014,2,118.30
52642,12-02-2014,United Kingdom,2225,UK3,Male,8.5,41-42,8,149.00,50%,2014,2,74.50
52643,12-02-2014,United States,2229,US13,Male,9,42,8.5,149.00,0%,2014,2,149.00
52644,13-02-2014,Germany,2189,GER2,Female,7.5,38,5.5,139.00,50%,2014,2,69.50
52645,13-02-2014,Canada,2204,CAN5,Female,8,38-39,6,129.00,0%,2014,2,129.00
52646,13-02-2014,Germany,2177,GER2,Female,9,39-40,7,149.00,0%,2014,2,149.00
52647,13-02-2014,United States,2147,US15,Male,11,44,10.5,139.00,50%,2014,2,69.50
52648,13-02-2014,United States,2241,US15,Female,8.5,39,6.5,139.00,10%,2014,2,125.10
52648,13-02-2014,United States,2196,US15,Female,9,39-40,7,169.00,0%,2014,2,169.00
52649,13-02-2014,United States,2155,US14,Male,9,42,8.5,129.00,20%,2014,2,103.20
52650,14-02-2014,Germany,2176,GER2,Male,9.5,42-43,9,149.00,0%,2014,2,149.00
52651,14-02-2014,United Kingdom,2201,UK5,Male,9,42,8.5,199.00,0%,2014,2,199.00
52652,14-02-2014,United States,2202,US15,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52653,14-02-2014,United Kingdom,2180,UK2,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52654,14-02-2014,Canada,2237,CAN6,Male,10,43,9.5,139.00,10%,2014,2,125.10
52655,14-02-2014,Canada,2227,CAN7,Female,9,39-40,7,129.00,0%,2014,2,129.00
52656,15-02-2014,United States,2189,US4,Female,10.5,41,8.5,149.00,0%,2014,2,149.00
52657,15-02-2014,United Kingdom,2221,UK5,Male,10.5,43-44,10,139.00,0%,2014,2,139.00
52658,15-02-2014,Germany,2177,GER2,Female,9,39-40,7,149.00,0%,2014,2,149.00
52659,15-02-2014,United Kingdom,2170,UK4,Female,4.5,35,2.5,129.00,20%,2014,2,103.20
52660,15-02-2014,Canada,2199,CAN1,Female,9,39-40,7,129.00,30%,2014,2,90.30
52661,15-02-2014,United States,2181,US8,Female,8,38-39,6,139.00,0%,2014,2,139.00
52662,15-02-2014,Germany,2206,GER2,Male,10.5,43-44,10,199.00,0%,2014,2,199.00
52663,16-02-2014,United States,2214,US3,Male,9.5,42-43,9,129.00,30%,2014,2,90.30
52664,16-02-2014,United States,2228,US2,Female,9.5,40,7.5,179.00,30%,2014,2,125.30
52665,16-02-2014,Canada,2165,CAN5,Male,11,44,10.5,159.00,0%,2014,2,159.00
52666,16-02-2014,United Kingdom,2215,UK2,Female,4.5,35,2.5,159.00,0%,2014,2,159.00
52666,16-02-2014,United Kingdom,2201,UK5,Male,9,42,8.5,199.00,0%,2014,2,199.00
52667,16-02-2014,United States,2239,US15,Female,8,38-39,6,189.00,0%,2014,2,189.00
52668,16-02-2014,Canada,2169,CAN6,Male,9.5,42-43,9,169.00,30%,2014,2,118.30
52669,16-02-2014,United States,2161,US9,Female,8,38-39,6,189.00,0%,2014,2,189.00
52670,16-02-2014,Germany,2152,GER2,Male,9,42,8.5,149.00,0%,2014,2,149.00
52671,17-02-2014,United States,2191,US15,Female,10.5,41,8.5,129.00,30%,2014,2,90.30
52672,17-02-2014,United States,2206,US2,Female,9.5,40,7.5,139.00,0%,2014,2,139.00
52673,17-02-2014,Canada,2211,CAN3,Male,7.5,40-41,7,139.00,10%,2014,2,125.10
52674,17-02-2014,United States,2175,US9,Male,7,40,6.5,129.00,0%,2014,2,129.00
52674,17-02-2014,United States,2160,US12,Female,9.5,40,7.5,159.00,50%,2014,2,79.50
52674,17-02-2014,United States,2177,US15,Male,9.5,42-43,9,189.00,0%,2014,2,189.00
52675,17-02-2014,United States,2204,US15,Female,8,38-39,6,149.00,30%,2014,2,104.30
52676,17-02-2014,Canada,2152,CAN6,Female,8,38-39,6,129.00,50%,2014,2,64.50
52677,17-02-2014,Germany,2213,GER2,Female,7,37-38,5,179.00,20%,2014,2,143.20
52678,17-02-2014,United States,2208,US15,Female,8,38-39,6,159.00,0%,2014,2,159.00
52678,17-02-2014,United States,2147,US15,Male,11,44,10.5,139.00,50%,2014,2,69.50
52679,18-02-2014,United States,2148,US15,Male,10.5,43-44,10,169.00,0%,2014,2,169.00
52680,18-02-2014,United States,2232,US9,Female,5.5,36,3.5,179.00,0%,2014,2,179.00
52680,18-02-2014,United States,2213,US11,Female,9.5,40,7.5,169.00,10%,2014,2,152.10
52681,18-02-2014,United States,2230,US14,Female,9,39-40,7,179.00,0%,2014,2,179.00
52681,18-02-2014,United States,2192,US9,Male,9.5,42-43,9,129.00,10%,2014,2,116.10
52681,18-02-2014,United States,2160,US12,Female,9.5,40,7.5,159.00,50%,2014,2,79.50
52682,18-02-2014,United States,2147,US15,Female,8,38-39,6,179.00,0%,2014,2,179.00
52683,18-02-2014,Germany,2208,GER2,Male,11.5,44-45,11,159.00,50%,2014,2,79.50
52684,18-02-2014,Germany,2156,GER2,Female,7,37-38,5,169.00,0%,2014,2,169.00
52685,18-02-2014,United States,2221,US7,Male,10,43,9.5,179.00,30%,2014,2,125.30
52686,19-02-2014,Canada,2152,CAN1,Male,9.5,42-43,9,159.00,30%,2014,2,111.30
52686,19-02-2014,Canada,2209,CAN1,Female,8,38-39,6,139.00,30%,2014,2,97.30
52687,19-02-2014,United States,2161,US15,Male,11.5,44-45,11,169.00,0%,2014,2,169.00
52688,19-02-2014,United States,2194,US13,Female,9,39-40,7,179.00,0%,2014,2,179.00
52688,19-02-2014,United States,2220,US1,Male,11.5,44-45,11,199.00,0%,2014,2,199.00
52688,19-02-2014,United States,2192,US9,Male,9.5,42-43,9,129.00,10%,2014,2,116.10
52689,19-02-2014,Canada,2215,CAN6,Male,10,43,9.5,189.00,50%,2014,2,94.50
52690,19-02-2014,Germany,2225,GER1,Male,8.5,41-42,8,139.00,0%,2014,2,139.00
52691,19-02-2014,United States,2183,US11,Male,9.5,42-43,9,149.00,0%,2014,2,149.00
52692,20-02-2014,Canada,2169,CAN6,Male,9.5,42-43,9,169.00,30%,2014,2,118.30
52692,20-02-2014,Canada,2152,CAN6,Female,8,38-39,6,129.00,50%,2014,2,64.50
52693,20-02-2014,United States,2176,US15,Male,6,39,5.5,159.00,0%,2014,2,159.00
52694,20-02-2014,Germany,2182,GER2,Female,9,39-40,7,179.00,0%,2014,2,179.00
52695,20-02-2014,Canada,2212,CAN3,Male,9,42,8.5,149.00,0%,2014,2,149.00
52696,20-02-2014,United States,2177,US15,Male,9.5,42-43,9,189.00,0%,2014,2,189.00
52697,21-02-2014,Germany,2213,GER2,Female,7,37-38,5,179.00,20%,2014,2,143.20
52697,21-02-2014,Germany,2208,GER2,Male,11.5,44-45,11,159.00,50%,2014,2,79.50
52698,21-02-2014,United States,2218,US15,Male,9.5,42-43,9,189.00,0%,2014,2,189.00
52699,21-02-2014,United Kingdom,2170,UK5,Male,7.5,40-41,7,149.00,10%,2014,2,134.10
52700,21-02-2014,United Kingdom,2231,UK5,Male,10.5,43-44,10,169.00,0%,2014,2,169.00
52701,21-02-2014,Canada,2207,CAN2,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52702,21-02-2014,Germany,2235,GER1,Female,8.5,39,6.5,199.00,0%,2014,2,199.00
52703,22-02-2014,United States,2148,US15,Male,10.5,43-44,10,169.00,0%,2014,2,169.00
52704,22-02-2014,United Kingdom,2189,UK5,Male,10.5,43-44,10,179.00,30%,2014,2,125.30
52704,22-02-2014,United Kingdom,2155,UK5,Female,10,40-41,8,129.00,0%,2014,2,129.00
52705,22-02-2014,United Kingdom,2180,UK2,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52706,22-02-2014,Germany,2182,GER2,Female,9,39-40,7,179.00,0%,2014,2,179.00
52707,22-02-2014,Germany,2197,GER3,Female,8.5,39,6.5,189.00,0%,2014,2,189.00
52708,23-02-2014,United States,2161,US15,Male,11.5,44-45,11,169.00,0%,2014,2,169.00
52709,23-02-2014,Canada,2217,CAN6,Male,10.5,43-44,10,179.00,30%,2014,2,125.30
52710,23-02-2014,United States,2186,US11,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52711,23-02-2014,United Kingdom,2220,UK4,Male,8.5,41-42,8,189.00,20%,2014,2,151.20
52712,23-02-2014,United Kingdom,2170,UK5,Male,7.5,40-41,7,149.00,10%,2014,2,134.10
52713,23-02-2014,Germany,2217,GER2,Female,8.5,39,6.5,139.00,30%,2014,2,97.30
52714,23-02-2014,Germany,2172,GER2,Male,9.5,42-43,9,189.00,30%,2014,2,132.30
52715,24-02-2014,Canada,2215,CAN6,Male,10,43,9.5,189.00,50%,2014,2,94.50
52716,24-02-2014,United Kingdom,2231,UK5,Male,10.5,43-44,10,169.00,0%,2014,2,169.00
52716,24-02-2014,United Kingdom,2213,UK3,Female,10,40-41,8,149.00,0%,2014,2,149.00
52717,24-02-2014,Canada,2190,CAN5,Male,15,48,14.5,139.00,10%,2014,2,125.10
52718,24-02-2014,Germany,2199,GER1,Male,7.5,40-41,7,149.00,10%,2014,2,134.10
52719,25-02-2014,Canada,2212,CAN3,Male,9,42,8.5,149.00,0%,2014,2,149.00
52720,25-02-2014,United States,2220,US7,Male,10.5,43-44,10,139.00,0%,2014,2,139.00
52721,25-02-2014,Germany,2173,GER2,Female,9,39-40,7,169.00,0%,2014,2,169.00
52722,25-02-2014,United Kingdom,2236,UK5,Male,10,43,9.5,169.00,20%,2014,2,135.20
52723,25-02-2014,Canada,2217,CAN6,Male,10.5,43-44,10,179.00,30%,2014,2,125.30
52724,25-02-2014,Germany,2240,GER1,Male,10.5,43-44,10,159.00,0%,2014,2,159.00
52725,26-02-2014,United States,2235,US9,Male,9,42,8.5,199.00,50%,2014,2,99.50
52726,26-02-2014,United States,2221,US7,Male,10,43,9.5,179.00,30%,2014,2,125.30
52727,26-02-2014,United Kingdom,2189,UK5,Male,10.5,43-44,10,179.00,30%,2014,2,125.30
52727,26-02-2014,United Kingdom,2236,UK5,Male,10,43,9.5,169.00,20%,2014,2,135.20
52728,26-02-2014,Canada,2215,CAN6,Male,10,43,9.5,189.00,50%,2014,2,94.50
52729,27-02-2014,United States,2219,US15,Male,9.5,42-43,9,199.00,0%,2014,2,199.00
52730,27-02-2014,United States,2220,US7,Male,10.5,43-44,10,139.00,0%,2014,2,139.00
52731,27-02-2014,United States,2213,US3,Male,11,44,10.5,159.00,50%,2014,2,79.50
52731,27-02-2014,United States,2157,US3,Male,11.5,44-45,11,149.00,20%,2014,2,119.20
52732,27-02-2014,Canada,2168,CAN3,Male,10.5,43-44,10,129.00,30%,2014,2,90.30
52733,27-02-2014,Germany,2218,GER2,Female,7,37-38,5,169.00,0%,2014,2,169.00
52734,27-02-2014,United States,2183,US11,Male,9.5,42-43,9,149.00,0%,2014,2,149.00
52735,27-02-2014,United Kingdom,2220,UK4,Male,8.5,41-42,8,189.00,20%,2014,2,151.20
52735,27-02-2014,United Kingdom,2189,UK5,Male,10.5,43-44,10,179.00,30%,2014,2,125.30
52736,28-02-2014,United States,2218,US15,Male,9.5,42-43,9,189.00,0%,2014,2,189.00
52737,28-02-2014,Germany,2227,GER3,Male,10,43,9.5,159.00,0%,2014,2,159.00
52738,28-02-2014,Canada,2216,CAN6,Female,8,38-39,6,139.00,0%,2014,2,139.00
52739,28-02-2014,United States,2221,US7,Male,10,43,9.5,179.00,30%,2014,2,125.30
52740,28-02-2014,United States,2235,US9,Male,9,42,8.5,199.00,50%,2014,2,99.50
52740,28-02-2014,United States,2213,US3,Male,11,44,10.5,159.00,50%,2014,2,79.50
52741,28-02-2014,Germany,2218,GER2,Female,7,37-38,5,169.00,0%,2014,2,169.00
52742,28-02-2014,Canada,2190,CAN5,Male,15,48,14.5,139.00,10%,2014,2,125.10
52743,28-02-2014,Canada,2225,CAN1,Female,8.5,39,6.5,189.00,0%,2014,2,189.00
52744,28-02-2014,United States,2152,US15,Male,9,42,8.5,149.00,0%,2014,2,149.00
52745,01-03-2014,United States,2148,US15,Male,10.5,43-44,10,169.00,0%,2014,3,169.00
52746,01-03-2014,Canada,2216,CAN6,Female,8,38-39,6,139.00,0%,2014,3,139.00
52747,01-03-2014,Germany,2172,GER2,Male,9.5,42-43,9,189.00,30%,2014,3,132.30
52748,01-03-2014,United States,2220,US7,Male,10.5,43-44,10,139.00,0%,2014,3,139.00
52748,01-03-2014,United States,2235,US9,Male,9,42,8.5,199.00,50%,2014,3,99.50
52749,01-03-2014,Canada,2217,CAN6,Male,10.5,43-44,10,179.00,30%,2014,3,125.30
52749,01-03-2014,Canada,2190,CAN5,Male,15,48,14.5,139.00,10%,2014,3,125.10
52750,01-03-2014,United Kingdom,2230,UK5,Male,10,43,9.5,139.00,0%,2014,3,139.00
52751,01-03-2014,United States,2188,US15,Male,12,45,11.5,169.00,0%,2014,3,169.00
52752,01-03-2014,United States,2157,US3,Male,11.5,44-45,11,149.00,20%,2014,3,119.20
52753,02-03-2014,Canada,2152,CAN7,Male,9.5,42-43,9,159.00,0%,2014,3,159.00
52754,02-03-2014,United Kingdom,2167,UK2,Female,8,38-39,6,149.00,0%,2014,3,149.00
52755,02-03-2014,Germany,2199,GER1,Male,7.5,40-41,7,149.00,10%,2014,3,134.10
52755,02-03-2014,Germany,2172,GER2,Male,9.5,42-43,9,189.00,30%,2014,3,132.30
52756,02-03-2014,Germany,2173,GER2,Female,9,39-40,7,169.00,0%,2014,3,169.00
52757,02-03-2014,Canada,2174,CAN3,Female,8.5,39,6.5,169.00,0%,2014,3,169.00
52758,02-03-2014,United States,2213,US3,Male,11,44,10.5,159.00,50%,2014,3,79.50
52759,02-03-2014,Canada,2175,CAN7,Male,11.5,44-45,11,199.00,0%,2014,3,199.00
52760,02-03-2014,United States,2182,US15,Female,8,38-39,6,139.00,10%,2014,3,125.10
52760,02-03-2014,United States,2150,US6,Female,8,38-39,6,179.00,0%,2014,3,179.00
52761,03-03-2014,Canada,2180,CAN6,Male,8,41,7.5,169.00,50%,2014,3,84.50
52762,03-03-2014,Germany,2198,GER1,Male,10.5,43-44,10,189.00,0%,2014,3,189.00
52763,03-03-2014,United Kingdom,2236,UK5,Male,10,43,9.5,169.00,20%,2014,3,135.20
52764,03-03-2014,United States,2199,US12,Female,9.5,40,7.5,129.00,0%,2014,3,129.00
52765,03-03-2014,Canada,2152,CAN7,Male,9.5,42-43,9,159.00,0%,2014,3,159.00
52766,03-03-2014,United States,2219,US15,Male,9.5,42-43,9,199.00,0%,2014,3,199.00
52766,03-03-2014,United States,2182,US15,Female,8,38-39,6,139.00,10%,2014,3,125.10
52767,04-03-2014,Canada,2168,CAN3,Male,10.5,43-44,10,129.00,30%,2014,3,90.30
52768,04-03-2014,United Kingdom,2184,UK2,Female,8,38-39,6,179.00,0%,2014,3,179.00
52769,04-03-2014,Canada,2165,CAN5,Male,9,42,8.5,169.00,10%,2014,3,152.10
52770,04-03-2014,United States,2152,US15,Male,9,42,8.5,149.00,0%,2014,3,149.00
52771,04-03-2014,Canada,2180,CAN6,Male,8,41,7.5,169.00,50%,2014,3,84.50
52772,04-03-2014,Canada,2179,CAN7,Male,8,41,7.5,189.00,0%,2014,3,189.00
52772,04-03-2014,Canada,2230,CAN6,Male,11,44,10.5,189.00,50%,2014,3,94.50
52773,04-03-2014,United States,2218,US15,Male,9.5,42-43,9,189.00,0%,2014,3,189.00
52773,04-03-2014,United States,2219,US15,Male,9.5,42-43,9,199.00,0%,2014,3,199.00
52774,05-03-2014,Canada,2204,CAN2,Male,8.5,41-42,8,149.00,10%,2014,3,134.10
52775,05-03-2014,United Kingdom,2176,UK3,Male,9.5,42-43,9,199.00,0%,2014,3,199.00
52776,05-03-2014,Germany,2159,GER1,Female,9,39-40,7,189.00,0%,2014,3,189.00
52777,05-03-2014,United Kingdom,2205,UK3,Male,9,42,8.5,159.00,0%,2014,3,159.00
52777,05-03-2014,United Kingdom,2212,UK3,Male,9.5,42-43,9,139.00,20%,2014,3,111.20
52778,05-03-2014,United States,2157,US3,Male,11.5,44-45,11,149.00,20%,2014,3,119.20
52779,05-03-2014,Canada,2175,CAN7,Male,11.5,44-45,11,199.00,0%,2014,3,199.00
52779,05-03-2014,Canada,2179,CAN7,Male,8,41,7.5,189.00,0%,2014,3,189.00
52780,06-03-2014,United States,2202,US15,Male,10.5,43-44,10,159.00,10%,2014,3,143.10
52781,06-03-2014,United States,2171,US15,Female,5,35-36,3,149.00,30%,2014,3,104.30
52782,06-03-2014,United Kingdom,2154,UK2,Male,9,42,8.5,179.00,0%,2014,3,179.00
52783,06-03-2014,Germany,2159,GER1,Female,9,39-40,7,189.00,0%,2014,3,189.00
52784,06-03-2014,United Kingdom,2215,UK5,Male,12,45,11.5,179.00,0%,2014,3,179.00
52784,06-03-2014,United Kingdom,2205,UK3,Male,9,42,8.5,159.00,0%,2014,3,159.00
52784,06-03-2014,United Kingdom,2212,UK3,Male,9.5,42-43,9,139.00,20%,2014,3,111.20
52785,06-03-2014,Canada,2152,CAN7,Male,9.5,42-43,9,159.00,0%,2014,3,159.00
52785,06-03-2014,Canada,2175,CAN7,Male,11.5,44-45,11,199.00,0%,2014,3,199.00
52786,07-03-2014,United States,2199,US12,Female,9.5,40,7.5,129.00,0%,2014,3,129.00
52787,07-03-2014,United States,2218,US13,Male,10.5,43-44,10,199.00,0%,2014,3,199.00
52788,07-03-2014,United Kingdom,2158,UK5,Male,9,42,8.5,149.00,0%,2014,3,149.00
52789,07-03-2014,United Kingdom,2230,UK5,Male,10,43,9.5,139.00,0%,2014,3,139.00
52789,07-03-2014,United Kingdom,2215,UK5,Male,12,45,11.5,179.00,0%,2014,3,179.00
52789,07-03-2014,United Kingdom,2205,UK3,Male,9,42,8.5,159.00,0%,2014,3,159.00
52789,07-03-2014,United Kingdom,2212,UK3,Male,9.5,42-43,9,139.00,20%,2014,3,111.20
52790,07-03-2014,Germany,2156,GER3,Female,9,39-40,7,129.00,0%,2014,3,129.00
52791,08-03-2014,United States,2152,US15,Male,9,42,8.5,149.00,0%,2014,3,149.00
52792,08-03-2014,Germany,2174,GER1,Female,10,40-41,8,139.00,0%,2014,3,139.00
52793,08-03-2014,United States,2180,US13,Male,9.5,42-43,9,179.00,20%,2014,3,143.20
52794,08-03-2014,United Kingdom,2227,UK5,Female,9,39-40,7,179.00,0%,2014,3,179.00
52795,08-03-2014,United States,2214,US12,Female,8,38-39,6,189.00,20%,2014,3,151.20
52796,08-03-2014,Germany,2227,GER3,Female,9,39-40,7,169.00,0%,2014,3,169.00
52797,09-03-2014,United States,2186,US8,Male,11.5,44-45,11,169.00,0%,2014,3,169.00
52798,09-03-2014,United States,2178,US15,Female,8.5,39,6.5,169.00,0%,2014,3,169.00
52799,09-03-2014,Germany,2189,GER2,Female,7,37-38,5,189.00,0%,2014,3,189.00
52800,09-03-2014,United States,2239,US8,Female,8,38-39,6,189.00,50%,2014,3,94.50
52801,09-03-2014,United Kingdom,2176,UK3,Male,9.5,42-43,9,199.00,0%,2014,3,199.00
52802,10-03-2014,Germany,2236,GER2,Male,8,41,7.5,169.00,30%,2014,3,118.30
52803,10-03-2014,Germany,2204,GER2,Female,7,37-38,5,179.00,30%,2014,3,125.30
52804,10-03-2014,Germany,2181,GER3,Female,10,40-41,8,169.00,0%,2014,3,169.00
52805,10-03-2014,Canada,2230,CAN6,Male,11,44,10.5,189.00,50%,2014,3,94.50
52806,10-03-2014,United States,2174,US15,Male,9.5,42-43,9,149.00,30%,2014,3,104.30
52807,10-03-2014,Canada,2240,CAN3,Male,10,43,9.5,129.00,30%,2014,3,90.30
52808,11-03-2014,Germany,2186,GER1,Male,8.5,41-42,8,159.00,0%,2014,3,159.00
52809,11-03-2014,Germany,2189,GER2,Female,7,37-38,5,189.00,0%,2014,3,189.00
52810,11-03-2014,Canada,2179,CAN7,Male,8,41,7.5,189.00,0%,2014,3,189.00
52811,11-03-2014,United States,2190,US6,Female,7,37-38,5,169.00,0%,2014,3,169.00
52811,11-03-2014,United States,2200,US1,Male,10.5,43-44,10,169.00,0%,2014,3,169.00
52812,12-03-2014,Germany,2227,GER3,Male,10,43,9.5,159.00,0%,2014,3,159.00
52813,12-03-2014,United States,2162,US15,Female,9,39-40,7,159.00,0%,2014,3,159.00
52813,12-03-2014,United States,2224,US8,Male,10,43,9.5,179.00,20%,2014,3,143.20
52814,12-03-2014,Canada,2230,CAN6,Male,11,44,10.5,189.00,50%,2014,3,94.50
52815,12-03-2014,United States,2159,US1,Female,9.5,40,7.5,179.00,0%,2014,3,179.00
52816,12-03-2014,Canada,2223,CAN1,Female,9.5,40,7.5,159.00,10%,2014,3,143.10
52817,12-03-2014,United States,2186,US13,Female,7,37-38,5,179.00,10%,2014,3,161.10
52818,13-03-2014,United States,2178,US3,Male,9.5,42-43,9,149.00,30%,2014,3,104.30
52819,13-03-2014,United Kingdom,2182,UK4,Male,10,43,9.5,169.00,0%,2014,3,169.00
52820,13-03-2014,United States,2177,US6,Female,8,38-39,6,189.00,0%,2014,3,189.00
52821,13-03-2014,United States,2169,US14,Male,8,41,7.5,129.00,0%,2014,3,129.00
52822,13-03-2014,Canada,2195,CAN2,Female,9.5,40,7.5,129.00,10%,2014,3,116.10
52823,14-03-2014,United States,2212,US15,Female,9,39-40,7,189.00,0%,2014,3,189.00
52823,14-03-2014,United States,2184,US15,Female,10.5,41,8.5,139.00,0%,2014,3,139.00
52824,14-03-2014,United States,2230,US7,Male,9.5,42-43,9,139.00,20%,2014,3,111.20
52825,14-03-2014,United States,2184,US5,Female,8,38-39,6,149.00,0%,2014,3,149.00
52826,14-03-2014,Canada,2239,CAN7,Female,8,38-39,6,149.00,10%,2014,3,134.10
52827,14-03-2014,United States,2202,US15,Male,10.5,43-44,10,159.00,10%,2014,3,143.10
52828,15-03-2014,United States,2159,US1,Female,9.5,40,7.5,179.00,0%,2014,3,179.00
52829,15-03-2014,United States,2152,US15,Male,11.5,44-45,11,149.00,50%,2014,3,74.50
52830,15-03-2014,United States,2209,US12,Male,10.5,43-44,10,179.00,0%,2014,3,179.00
52831,15-03-2014,Germany,2208,GER1,Male,9,42,8.5,129.00,10%,2014,3,116.10
52832,15-03-2014,Canada,2242,CAN6,Male,10.5,43-44,10,189.00,0%,2014,3,189.00
52833,15-03-2014,Canada,2182,CAN7,Female,8,38-39,6,129.00,10%,2014,3,116.10
52834,15-03-2014,United Kingdom,2199,UK4,Male,14,47,13.5,129.00,0%,2014,3,129.00
52835,16-03-2014,United States,2169,US14,Male,8,41,7.5,129.00,0%,2014,3,129.00
52836,16-03-2014,United States,2190,US1,Male,10.5,43-44,10,149.00,0%,2014,3,149.00
52837,16-03-2014,Germany,2149,GER1,Male,10.5,43-44,10,149.00,0%,2014,3,149.00
52838,16-03-2014,United States,2224,US12,Male,9.5,42-43,9,129.00,20%,2014,3,103.20
52839,16-03-2014,Germany,2167,GER2,Male,12,45,11.5,159.00,20%,2014,3,127.20
52840,16-03-2014,United States,2237,US13,Female,8.5,39,6.5,139.00,50%,2014,3,69.50
52841,16-03-2014,Canada,2198,CAN1,Male,11,44,10.5,129.00,0%,2014,3,129.00
52842,16-03-2014,Canada,2238,CAN3,Female,8,38-39,6,189.00,10%,2014,3,170.10
52843,16-03-2014,United Kingdom,2179,UK4,Male,9,42,8.5,129.00,20%,2014,3,103.20
52844,17-03-2014,Germany,2231,GER2,Male,8.5,41-42,8,189.00,0%,2014,3,189.00
52845,17-03-2014,United States,2178,US15,Female,7.5,38,5.5,169.00,10%,2014,3,152.10
52845,17-03-2014,United States,2192,US15,Male,8.5,41-42,8,169.00,0%,2014,3,169.00
52846,17-03-2014,United Kingdom,2167,UK2,Female,8,38-39,6,149.00,0%,2014,3,149.00
52846,17-03-2014,United Kingdom,2196,UK5,Female,8.5,39,6.5,199.00,0%,2014,3,199.00
52847,17-03-2014,United States,2186,US12,Male,9.5,42-43,9,169.00,0%,2014,3,169.00
52848,17-03-2014,Canada,2202,CAN7,Male,14,47,13.5,179.00,30%,2014,3,125.30
52849,17-03-2014,United Kingdom,2207,UK5,Male,8,41,7.5,129.00,0%,2014,3,129.00
52850,18-03-2014,Germany,2199,GER2,Female,9,39-40,7,189.00,50%,2014,3,94.50
52851,18-03-2014,Germany,2236,GER2,Male,8,41,7.5,169.00,30%,2014,3,118.30
52852,18-03-2014,United States,2201,US15,Female,7.5,38,5.5,189.00,0%,2014,3,189.00
52852,18-03-2014,United States,2192,US15,Female,10,40-41,8,139.00,0%,2014,3,139.00
52853,18-03-2014,United States,2217,US12,Female,8.5,39,6.5,189.00,30%,2014,3,132.30
52854,18-03-2014,Canada,2169,CAN3,Female,8,38-39,6,169.00,30%,2014,3,118.30
52855,19-03-2014,United Kingdom,2199,UK4,Male,14,47,13.5,129.00,0%,2014,3,129.00
52856,19-03-2014,Germany,2186,GER1,Male,8.5,41-42,8,159.00,0%,2014,3,159.00
52857,19-03-2014,Germany,2157,GER1,Female,7,37-38,5,179.00,0%,2014,3,179.00
